frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_12
0,(950!60),(678!107),(1363!122),(932!200),(1059!267),(1110!403),(422!458),(43!650),(531!807),(283!854),(750!855),
2,,,,,,,,,,,,
3,,,,,,,,,,,,
4,,,,,,,,,,,,
5,(946!61),(680!109),(1363!121),(933!202),(1060!268),(1112!403),(424!459),,(532!807),(284!854),(751!855),
6,(946!62),(680!110),(1363!120),(935!202),(1060!268),(1112!403),(425!459),,(532!808),(284!854),(751!856),
7,(945!62),(680!110),(1363!119),(935!202),(1060!268),(1112!403),(425!459),,(532!808),(284!854),(751!856),
8,(943!62),(680!111),(1363!119),(935!202),(1060!268),(1112!403),(425!460),,(533!808),(284!855),(751!856),
9,(942!62),(681!111),(1363!118),(936!202),(1061!268),(1112!403),(425!459),,(533!807),(284!854),(751!855),
10,(941!62),(682!112),(1362!118),(936!203),(1060!268),(1112!403),(425!460),,(533!808),(284!854),(751!856),
11,(939!62),(683!112),(1362!117),(935!203),(1059!268),(1111!402),(425!460),,(532!809),(284!855),(751!856),
12,(938!62),(683!112),(1362!117),(935!203),(1059!268),(1111!402),(425!460),,(532!809),(283!855),(750!857),
13,(937!62),(683!113),(1361!116),(934!204),(1059!268),(1111!402),(426!460),,(531!808),(283!855),(750!856),
14,(936!63),(684!113),(1361!115),(935!204),(1059!268),(1111!401),(425!460),,(531!808),(283!854),(750!856),
15,(934!62),(683!114),(1361!114),(935!204),(1059!268),(1111!401),(427!460),,(531!808),(283!854),(750!856),
16,(933!63),(684!114),(1361!114),(935!205),(1059!268),(1112!400),(427!461),,(530!808),(283!853),(750!856),
17,(931!62),(684!113),(1361!113),(934!204),(1058!268),(1111!397),(427!461),,(530!808),(283!854),(750!856),
18,(930!62),(685!113),(1362!112),(935!204),(1059!268),(1111!397),(427!461),,(530!808),(283!854),(750!856),
19,(929!62),(685!113),(1362!112),(935!205),(1059!268),(1111!397),(427!460),,(530!807),(283!854),(750!855),
20,(928!62),(685!114),(1362!111),(935!205),(1059!268),(1111!397),(428!460),,(530!808),(283!854),(750!856),
21,(927!62),(686!114),(1362!111),(935!204),(1059!268),(1110!397),(427!460),,(530!808),(283!854),(750!856),
22,(926!62),(686!115),,(935!206),(1059!268),(1111!397),(429!460),,(531!809),(284!854),(751!856),
23,(926!62),(688!115),(1364!111),(936!205),(1060!268),(1112!397),(430!460),,(531!809),(284!854),(751!856),
24,(924!62),(688!116),(1364!111),(936!206),(1060!268),(1111!397),(430!459),,(531!809),(284!855),(751!856),
25,(923!61),(689!115),(1364!111),(936!205),(1060!268),(1112!397),(430!460),,(530!809),(284!854),(750!856),
26,(921!62),(689!116),(1364!111),(936!205),(1060!268),(1112!397),(430!460),,(530!808),(284!854),(751!856),
27,(919!62),(689!116),(1364!111),(936!206),(1060!268),(1112!397),(431!460),,(530!809),(284!854),(751!856),
28,(918!62),(690!116),(1364!110),(936!206),(1060!268),(1112!397),(431!459),,(530!809),(284!854),(751!856),
29,(918!62),(689!116),(1364!109),(936!206),(1060!268),(1112!397),(431!458),,(530!810),(284!855),(751!856),
30,(917!62),(689!117),,(936!206),(1060!268),(1111!397),(430!459),,(529!810),(284!854),(750!856),
31,(915!62),(689!117),,(936!206),(1060!268),(1112!397),(431!459),,(529!809),(283!854),(750!855),
32,(912!62),(689!117),,(936!206),(1060!268),(1111!398),(430!460),,(529!810),(284!854),(751!856),
33,(911!62),(689!118),,(936!206),(1059!268),(1111!398),(430!459),,(528!810),(283!854),(750!856),
34,(910!61),(690!118),,(935!206),(1059!268),(1111!397),(430!458),,(528!810),(283!854),(750!856),
35,(907!61),(689!117),,(935!206),(1059!268),(1110!397),(429!458),,(528!811),(283!853),(750!856),
36,(906!61),(690!117),,(935!206),(1059!268),(1111!396),(429!458),,(527!811),(283!853),(750!856),
37,(905!61),(690!117),,(936!206),(1059!268),(1110!396),(430!458),,(527!811),(283!854),(750!856),
38,(904!60),(690!117),,(935!206),(1059!268),(1110!395),(430!458),,(527!810),(283!854),(750!856),
39,(903!59),(690!117),,(936!207),(1059!268),(1112!395),(430!458),,(527!810),(284!855),(750!856),
40,(903!60),(691!117),,(936!207),(1060!268),(1112!394),(430!458),,(527!811),(283!854),(750!856),
41,(901!59),(690!117),(1363!106),(936!207),(1060!268),(1112!394),(431!458),,(527!810),(284!854),(750!856),
42,(900!61),(690!117),(1362!104),(936!207),(1060!268),(1112!394),(431!458),,(527!810),(283!854),(750!856),
43,(899!62),(691!116),(1363!104),(937!208),(1060!268),(1113!393),(432!458),,(528!811),(284!854),(751!856),
44,(896!62),(691!116),,(937!208),(1060!268),(1113!393),(432!459),,(527!811),(284!855),(751!856),
45,(895!62),(691!116),(1363!101),(937!208),(1061!268),(1113!393),(432!459),,(527!812),(284!855),(751!856),
46,(895!59),(691!116),(1363!100),(937!208),(1061!268),(1113!392),(432!458),,(527!812),(284!854),(751!856),
47,(894!62),(690!116),(1363!99),(937!208),(1061!268),(1113!392),(432!459),,(527!813),(284!855),(751!857),
48,(892!62),(689!115),(1363!99),(937!208),(1060!268),(1113!392),(432!459),,(527!813),(284!855),(751!856),
49,(891!61),(689!115),(1362!99),(937!208),(1061!268),(1113!392),(432!459),,(527!812),(284!855),(751!856),
50,(890!62),(688!114),(1362!98),(937!207),(1060!268),(1112!391),(432!459),,(527!812),(284!855),(751!856),
51,(888!62),(688!114),(1363!98),(937!208),(1060!268),(1112!391),(431!459),,(526!812),(283!855),(750!856),
52,(886!62),(687!113),(1362!96),(937!208),(1059!268),(1112!390),(431!459),,(526!812),(283!855),(750!857),
53,(884!62),(687!113),(1362!95),(937!209),(1059!268),(1112!390),(431!459),,(526!812),(283!855),(750!857),
54,(883!61),(687!113),(1361!93),(936!208),(1058!268),(1111!389),(430!458),,(525!812),(282!854),(750!856),
55,(883!61),(687!113),(1362!92),(937!210),(1059!269),(1112!389),(431!459),,(525!813),(283!854),(750!857),
56,(881!60),(686!112),(1361!91),(936!209),(1059!268),(1112!389),(430!458),,(525!812),(283!854),(750!856),
57,(881!61),(686!112),(1361!90),(937!209),(1059!268),(1113!388),(431!458),,(525!813),(283!854),(750!856),
58,(879!61),(687!112),(1361!89),(937!209),(1059!268),(1113!388),(431!458),,(524!813),(283!854),(750!856),
59,(880!61),(687!113),(1361!88),(938!210),(1059!268),(1113!388),(432!459),,(525!813),(283!854),(750!857),
60,(879!61),(687!113),(1362!87),(938!210),(1060!268),(1115!388),(432!458),,(525!813),(284!854),(751!856),
61,(878!61),(687!113),(1363!87),(939!211),(1060!268),(1114!387),(431!458),,(525!812),(283!854),(750!856),
62,(876!59),(687!112),(1362!87),(939!211),(1060!268),(1114!387),(432!458),,(525!812),(284!854),(750!856),
63,(876!62),(688!112),(1363!86),(939!211),(1059!268),(1114!387),(432!458),,(525!812),(284!854),(750!856),
64,(875!62),(689!112),(1363!86),(940!212),(1060!268),(1115!387),(433!459),,(525!813),(284!855),(751!856),
65,(874!62),(688!111),(1363!85),(940!212),(1060!268),(1115!386),(433!459),,(526!812),(284!855),(751!856),
66,(874!62),(687!111),(1363!85),(940!212),(1060!268),(1115!386),(433!459),,(526!813),(284!855),(751!856),
67,,(688!111),(1362!85),(940!213),(1060!268),(1115!386),(432!459),,(526!812),(284!854),(750!856),
68,(872!62),(688!111),(1363!85),(941!214),(1060!268),(1115!385),(433!459),,(527!812),(285!855),(751!856),
69,(870!62),(687!111),(1362!85),(940!214),(1060!268),(1115!385),(432!459),,(526!812),(284!855),(750!857),
70,(869!61),(686!110),(1362!84),(940!214),(1059!268),(1115!384),(432!459),,(527!812),(284!855),(751!856),
71,(868!62),(687!110),(1361!84),(940!214),(1060!268),(1115!383),(432!458),,(527!812),(284!854),(750!856),
72,(868!62),(686!111),(1362!84),(940!214),(1059!268),(1115!384),(432!459),,(527!812),(284!854),(750!856),
73,(866!62),(686!110),(1361!83),(940!215),(1059!268),(1115!384),(431!459),,(527!812),(284!855),(750!857),
74,(865!61),(686!109),,(940!215),(1059!268),(1115!383),(432!458),,(527!811),(283!854),(750!856),
75,(865!62),(686!110),(1361!82),(940!216),(1059!268),(1114!382),(431!459),,(527!811),(283!853),(750!856),
76,(864!62),(686!109),,(940!216),(1059!268),(1114!382),(431!459),,(527!811),(284!854),(750!856),
77,(863!63),(687!108),,(941!216),(1059!268),(1114!382),(432!459),,(528!812),(284!854),(750!857),
78,(862!61),(687!108),,(941!216),(1059!268),(1114!381),(431!459),,(528!812),(283!854),(750!856),
79,(860!62),(689!108),,(941!216),(1060!268),(1114!380),(432!459),,(528!812),(284!854),(750!856),
80,(858!62),(689!107),,(941!216),(1059!268),(1114!380),(432!459),,(528!812),(284!854),(751!856),
81,(856!62),(690!105),,(941!216),(1060!268),(1114!379),(432!459),,(529!812),(284!854),(750!856),
82,(856!63),(690!105),,(942!216),(1060!268),(1114!379),(432!459),,(529!813),(284!854),(751!856),
83,,(690!105),,(941!217),(1060!268),(1114!379),(432!460),,(529!813),(284!854),(751!855),
84,,(690!105),,(942!217),(1060!268),(1115!378),(433!459),,(529!813),(284!854),(751!856),
85,(854!63),(691!104),,(942!218),(1060!268),(1115!378),(433!460),,(530!814),(284!855),(751!856),
86,,(691!104),,(942!217),(1060!268),(1116!377),(433!459),,(530!814),(284!854),(751!856),
87,(853!62),(690!103),(1360!80),(942!217),(1060!268),(1115!376),(433!459),,(529!813),(284!854),(751!856),
88,,(690!102),(1360!80),(942!217),(1060!268),(1115!376),(433!459),,(529!814),(284!855),(751!856),
89,(853!63),(690!102),(1360!81),(942!218),(1060!268),(1114!376),(433!459),,(529!814),(284!854),(751!856),
90,(852!63),(690!101),(1360!80),(942!218),(1059!268),(1114!375),(432!458),,(529!814),(284!854),(750!856),
91,(852!62),(690!101),(1359!80),(941!218),(1059!268),(1113!374),(431!458),,(528!814),(283!854),(750!856),
92,(852!63),(689!101),(1359!80),(941!218),(1059!268),(1113!374),(431!458),,(527!814),(283!854),(750!856),
93,(851!62),(689!101),(1358!80),(941!218),(1059!268),(1114!373),(431!458),,(527!814),(283!853),(750!856),
94,(852!62),(689!101),(1358!79),(941!219),(1059!268),(1115!373),(431!458),,(527!815),(283!853),(750!856),
95,(851!62),(689!101),(1358!80),(941!219),(1059!267),(1115!372),(431!458),,(526!815),(283!853),(749!856),
96,(851!62),(689!101),(1358!80),(940!219),(1059!268),(1116!371),(431!458),,(525!816),(283!853),(749!856),
97,(851!62),(688!101),(1358!80),(941!218),(1058!268),(1116!370),(431!458),,(525!816),(283!853),(750!856),
98,(852!62),(688!101),(1358!79),(941!218),(1059!268),(1117!370),(432!458),,(525!817),(283!854),(750!856),
99,(852!62),(688!101),,(941!218),(1059!268),(1117!370),(432!458),,(525!817),(283!854),(750!856),
100,(852!62),(688!100),(1359!80),(941!218),(1060!268),(1118!369),(432!459),,(525!818),(284!854),(750!856),
101,(852!62),(688!101),,(941!219),(1059!268),(1118!369),(432!458),,(524!817),(284!854),(750!855),
102,(853!62),(688!101),(1359!80),(941!219),(1060!268),(1118!369),(433!459),,(524!819),(284!854),(751!855),
103,,(688!101),,(941!218),(1060!268),(1118!368),(432!459),,(524!819),(284!854),(751!856),
104,,(688!101),,(943!219),(1060!268),(1118!368),(432!458),,(524!819),(284!854),(751!855),
105,(854!60),(687!101),(1359!80),(941!219),(1059!268),(1118!368),(432!458),,(524!818),(284!854),(750!855),
106,,(688!101),,(941!219),(1059!268),(1118!368),(432!458),,(523!818),(284!854),(750!855),
107,(851!62),(687!100),,(941!218),(1059!268),(1119!367),(432!458),,(523!818),(284!854),(750!856),
108,(851!62),(687!100),,(940!219),(1059!268),(1119!367),(432!458),,(523!818),(284!854),(750!856),
109,(853!59),(687!100),,(940!219),(1059!268),(1118!367),(432!458),,(523!819),(284!854),(750!855),
110,,(687!100),,(940!218),(1059!268),(1119!366),(433!457),,(523!818),(283!854),(750!855),
111,(850!61),(687!98),,(940!218),(1059!268),(1118!366),(432!457),,(523!819),(283!854),(749!855),
112,(850!62),(688!98),,(940!219),(1059!268),(1118!366),(432!458),,(523!819),(283!854),(749!855),
113,(849!61),(688!98),,(940!218),(1059!268),(1118!364),(432!457),(37!644),(522!819),(283!854),(749!855),
114,(849!61),(688!97),,(940!218),(1059!268),(1118!363),(432!457),,(522!819),(283!853),(749!855),
115,(848!60),(688!97),,(940!218),(1059!268),(1118!363),(433!457),,(523!819),(284!854),(750!855),
116,(848!60),(689!97),,(940!219),(1059!268),(1119!363),(433!457),,(523!819),(283!853),(750!855),
117,(847!60),(689!96),,(940!219),(1059!268),(1119!363),(434!458),,(523!819),(284!854),(750!855),
118,(847!59),(689!96),,(940!219),(1059!268),(1119!362),(434!458),,(523!820),(284!854),(750!856),
119,(846!61),(690!95),,(940!219),(1059!268),(1120!362),(435!459),,(523!820),(284!854),(750!855),
120,(845!61),(690!94),(1365!80),(941!219),(1060!268),(1120!360),(435!457),,(523!820),(285!854),(751!856),
121,(845!61),(690!94),(1365!80),(941!219),(1060!268),(1120!360),(435!458),,(523!821),(285!854),(751!856),
122,(844!61),(691!93),,(941!219),(1060!268),(1121!360),(435!457),,(523!821),(285!854),(751!856),
123,(843!61),(692!92),,(941!219),(1060!268),(1121!359),(435!457),,(521!822),(285!855),(751!856),
124,(842!61),(693!91),,(941!219),(1060!268),(1120!359),(435!457),,(522!822),(285!854),(751!856),
125,(842!61),(693!91),,(941!219),(1060!268),(1120!358),(435!457),,(522!822),(285!854),(751!856),
126,(841!61),(693!90),(1366!80),(941!219),(1060!268),(1120!358),(435!457),,(522!823),(285!854),(751!855),
127,(841!61),(693!90),,(941!219),(1060!268),(1120!358),(435!456),,(522!822),(284!854),(751!855),
128,(841!60),(693!90),,(941!219),(1060!268),(1120!357),(436!456),,(522!823),(284!854),(751!856),
129,(840!60),(693!89),,(941!219),(1059!268),(1120!357),(435!455),,(521!823),(284!854),(750!855),
130,(839!61),(693!89),,(941!219),(1059!268),(1120!357),(435!455),,(521!823),(284!854),(750!856),
131,,(693!89),,(941!219),(1059!268),(1119!356),(435!455),,(521!823),(283!854),(750!856),
132,(837!60),(695!88),,(941!219),(1059!268),(1120!356),(435!456),,(521!824),(284!854),(750!856),
133,(837!59),(696!87),,(941!219),(1059!268),(1119!356),(435!455),,(521!825),(283!853),(750!855),
134,(837!61),(697!87),,(941!219),(1059!268),(1120!356),(436!455),,(521!825),(284!854),(750!856),
135,(835!61),(697!86),,(941!219),(1059!268),(1119!355),(436!455),,(521!825),(284!854),(750!856),
136,(834!61),(698!86),,(941!219),(1060!268),(1120!356),(436!455),,(521!827),(284!854),(751!856),
137,(832!61),(699!85),,(941!219),(1060!268),(1121!355),(436!455),,(520!826),(284!854),(750!856),
138,(831!62),(699!85),,(941!219),(1060!268),(1121!355),(436!455),,(521!826),(285!855),(751!856),
139,(830!62),(699!85),,(941!219),(1060!268),(1121!355),(437!455),,(521!826),(284!854),(751!856),
140,(829!62),(699!85),,(942!219),(1060!268),(1121!355),(437!455),,(521!827),(285!855),(751!856),
141,(829!62),(700!84),,(942!219),(1061!268),(1121!354),(438!454),,(521!827),(285!855),(751!856),
142,(828!62),(700!83),,(942!219),(1060!268),(1121!354),(438!453),,(521!826),(285!855),(751!856),
143,(827!62),(700!83),,(942!219),(1061!268),(1122!353),(438!453),,(521!826),(284!855),(751!856),
144,(826!62),(700!83),,(942!219),(1060!268),(1122!353),(439!453),,(521!827),(284!855),(751!856),
145,(825!62),(701!83),,(942!219),(1060!268),(1122!351),(439!451),,(521!826),(284!854),(750!854),
146,(824!61),(701!82),,(942!219),(1060!268),(1121!352),(438!451),,(521!826),(285!854),(751!856),
147,(822!62),(702!81),,(941!219),(1060!268),(1121!352),(438!451),,(521!826),(284!854),(750!856),
148,(820!62),(702!82),,(941!219),(1060!268),(1121!351),(438!451),,(521!826),(283!854),(750!856),
149,(820!62),(702!81),,(941!219),(1060!268),(1121!351),(439!450),,(521!826),(283!854),(750!856),
150,(818!61),(703!82),,(941!219),(1060!269),(1121!351),(439!450),,(520!826),(284!854),(750!856),
151,(817!61),(703!80),,(941!219),(1059!268),(1120!351),(440!450),,(520!826),(284!854),(750!856),
152,(816!61),(703!80),,(941!219),(1059!268),(1120!350),(440!450),,(520!826),(283!854),(750!856),
153,(815!62),(704!79),,(941!219),(1059!268),(1120!349),(441!449),,(520!826),(283!854),(750!856),
154,(814!62),(705!79),,(941!219),(1059!268),(1118!349),(441!450),,(520!826),(283!854),(750!856),
155,(813!62),(705!79),,(941!219),(1059!269),(1118!349),(441!451),,(520!826),(284!854),(750!856),
156,(812!62),(705!78),,(941!219),(1059!268),(1118!348),(441!450),,(520!826),(284!854),(750!856),
157,(810!62),(706!77),,(941!219),(1060!268),(1118!348),(441!450),,(520!827),(284!854),(751!856),
158,(808!62),(707!77),,(942!219),(1060!268),(1118!348),(442!451),,(520!826),(284!854),(750!856),
159,(808!62),(707!77),,(942!219),(1060!268),(1118!348),(442!451),,(520!827),(284!854),(751!855),
160,(807!62),(708!77),,(943!219),(1060!268),(1118!348),(442!451),,(520!827),(284!854),(751!856),
161,(806!62),(709!77),,(943!219),(1060!268),(1119!347),(442!451),,(520!827),(284!854),(751!856),
162,(805!62),(710!77),,(944!220),(1061!268),(1119!348),(443!451),,(521!827),(284!854),(751!856),
163,(804!62),(710!77),,(943!220),(1060!268),(1119!347),(443!451),,(520!827),(284!854),(751!856),
164,(803!62),(710!77),,(943!220),(1060!268),(1118!347),(443!451),,(520!827),(284!854),(751!856),
165,(803!62),(710!77),,(943!220),(1060!268),(1118!347),(443!451),,(520!827),(284!854),(751!856),
166,(802!62),(711!77),,(944!221),(1061!268),(1118!347),(443!451),,(520!827),(284!854),(751!856),
167,(801!62),(710!77),,(944!221),(1060!268),(1118!347),(443!451),,(520!827),(284!854),(751!856),
168,(798!62),(710!77),,(944!221),(1060!268),(1117!347),(443!452),,(519!827),(283!854),(750!856),
169,(797!62),(711!77),,(944!222),(1060!269),(1117!347),(443!452),,(519!827),(283!855),(750!856),
170,(796!62),(711!76),,(944!222),(1059!268),(1116!346),(443!451),,(519!827),(284!854),(750!856),
171,(796!62),(712!76),,(945!222),(1060!268),(1117!346),(445!451),,(519!827),(283!854),(750!856),
172,(794!62),(711!76),,(944!222),(1059!269),(1117!347),(445!451),,(520!827),(283!855),(750!856),
173,(793!62),(712!76),,(945!223),(1060!269),(1117!347),(446!451),,(519!827),(283!855),(750!856),
174,(792!62),(712!77),,(945!223),(1060!269),(1117!347),(448!451),,(519!828),(283!855),(750!856),
175,(791!62),(712!77),,(945!223),(1060!269),(1117!347),(448!451),,(520!828),(284!855),(751!857),
176,(789!62),(712!77),,(945!222),(1060!268),(1117!346),(449!450),,(520!827),(284!855),(750!856),
177,(788!62),(712!77),,(945!223),(1060!269),(1117!346),(450!450),,(520!827),(284!855),(751!856),
178,(787!62),(713!77),(1364!79),(945!223),(1060!269),(1117!346),(450!450),,(520!827),(284!854),(751!856),
179,(786!63),(713!77),(1364!79),(945!223),(1061!269),(1117!345),(451!450),,(521!828),(284!855),(751!856),
180,(785!63),(713!77),,(946!223),(1061!269),(1117!344),(451!450),,(521!828),(284!855),(751!855),
181,(784!63),(713!77),(1364!79),(946!223),(1061!269),(1118!343),(451!450),(41!18),(521!827),(284!855),(751!856),
182,(783!62),(713!77),,(946!222),(1061!268),(1118!344),(451!450),,(520!828),(284!855),(751!855),
183,(783!62),(713!77),(1362!80),(946!222),(1061!269),(1119!344),(452!450),,(521!828),(284!855),(751!856),
184,(783!62),(713!77),(1364!79),(946!223),(1061!269),(1118!344),(451!450),,(520!828),(284!855),(751!856),
185,(782!63),(713!77),(1363!79),(946!222),(1060!269),(1118!344),(452!449),,(520!828),(284!855),(751!856),
186,(781!63),(712!77),(1360!80),(945!222),(1060!269),(1117!344),(452!448),,(520!827),(283!854),(750!856),
187,(781!62),(712!77),(1360!80),(945!222),(1060!268),(1118!344),(452!448),,(520!827),(284!854),(751!856),
188,(779!62),(712!77),(1361!79),(945!222),(1060!269),(1117!344),(452!448),,(520!827),(284!855),(750!856),
189,(778!63),(712!76),(1361!79),(945!223),(1060!269),(1117!343),(452!447),,(520!828),(284!855),(750!857),
190,(778!62),(712!77),(1361!79),(945!222),(1060!269),(1116!343),(453!447),,(520!827),(284!855),(750!856),
191,(777!62),(712!78),(1358!79),(945!222),(1060!269),(1116!343),(452!447),,(520!827),(284!855),(750!856),
192,(776!63),(712!77),(1360!79),(945!223),(1060!269),(1116!342),(452!447),,(520!827),(284!854),(750!856),
193,(775!62),(712!77),(1359!79),(945!223),(1060!269),(1116!342),(452!447),,(519!827),(283!854),(750!856),
194,(774!62),(712!77),(1358!79),(945!222),(1060!269),(1115!342),(453!446),,(520!827),(283!854),(750!856),
195,(774!62),(712!76),(1358!79),(945!223),(1060!269),(1115!342),(454!447),,(520!827),(284!855),(750!856),
196,(773!62),(712!77),(1359!79),(945!223),(1060!269),(1115!342),(454!446),,(520!827),(284!855),(751!857),
197,(773!62),(712!77),(1359!79),(945!223),(1060!269),(1115!342),(455!446),,(520!828),(284!855),(751!856),
198,(772!62),(713!77),(1360!78),(945!223),(1060!269),(1115!342),(457!447),,(520!828),(284!855),(751!857),
199,(771!62),(713!78),(1360!78),(945!223),(1060!270),(1115!342),(457!447),,(520!828),(284!855),(751!857),
200,(770!62),(713!77),(1360!78),(944!223),(1060!269),(1115!341),(457!447),,(520!827),(284!855),(751!856),
201,(768!62),(713!77),(1360!78),(944!223),(1060!269),(1115!341),(458!446),,(520!828),(284!854),(751!856),
202,(767!63),(713!77),(1360!79),(944!224),(1060!269),(1115!341),(458!446),,(521!828),(284!855),(751!856),
203,(766!63),(713!77),(1358!79),(944!223),(1060!269),(1114!341),(459!446),,(521!828),(284!855),(751!856),
204,(765!63),(713!78),(1357!79),(944!224),(1060!269),(1114!341),(458!445),,(521!828),(284!855),(751!856),
205,(764!63),(713!78),(1358!79),(942!224),(1060!269),(1114!341),(458!445),,(520!828),(284!855),(751!856),
206,(763!62),(713!78),(1357!78),(941!225),(1060!269),(1113!341),(459!445),,(520!828),(284!855),(750!856),
207,(762!63),(712!78),(1356!78),(941!225),(1060!269),(1113!341),(459!445),,(520!828),(284!856),(751!857),
208,(762!63),(713!78),(1358!79),(941!222),(1060!269),(1113!340),(460!446),,(520!828),(283!855),(750!856),
209,(761!62),(712!77),(1358!79),(940!224),(1060!269),(1113!340),(460!446),,(520!827),(283!854),(750!855),
210,(761!62),(712!77),(1358!79),(940!225),(1060!269),(1112!340),(460!446),,(520!827),(283!854),(750!856),
211,(761!62),(712!78),(1358!78),(940!225),(1060!269),(1112!340),(460!447),,(520!827),(283!855),(750!856),
212,(761!62),(712!77),(1358!79),(940!224),(1060!269),(1112!339),(460!447),,(519!828),(283!855),(750!857),
213,(761!62),(711!77),(1358!78),(940!224),(1060!269),(1112!340),(461!446),,(520!828),(284!855),(751!856),
214,(761!63),(712!78),(1358!79),(941!225),(1060!269),(1111!340),(461!446),,(520!828),(284!854),(750!856),
215,(761!62),(712!77),(1358!78),(941!226),(1060!269),(1111!340),(461!446),,(520!827),(283!854),(750!856),
216,(761!62),(712!77),(1358!78),(940!226),(1060!269),(1111!339),(463!445),,(520!828),(284!855),(751!856),
217,(761!63),(713!78),(1358!78),(940!227),(1060!269),(1111!339),(464!444),,(521!827),(284!855),(751!856),
218,(761!63),(713!78),(1358!78),(940!227),(1060!269),(1111!339),(465!444),,(520!828),(284!855),(751!856),
219,(761!63),(713!78),(1358!78),(940!227),(1060!269),(1111!338),(466!444),,(520!827),(284!855),(751!856),
220,(761!62),(713!78),(1358!78),(940!227),(1060!270),(1111!338),(466!444),,(521!828),(284!855),(751!856),
221,(761!62),(713!78),(1358!78),(940!227),(1060!269),(1111!337),(466!444),,(521!828),(284!855),(751!856),
222,(760!62),(713!78),(1358!79),(939!227),(1060!270),(1110!336),(466!444),,(520!828),(284!855),(751!856),
223,(759!63),(713!78),(1358!78),(939!227),(1060!269),(1110!336),(466!444),,(520!827),(284!854),(751!856),
224,(758!62),(713!78),(1358!78),(939!227),(1060!269),(1109!335),(466!444),,(520!828),(284!855),(750!856),
225,(758!62),(712!78),(1358!78),(939!228),(1060!269),(1109!334),(466!444),,(520!828),(284!855),(750!856),
226,(758!62),(713!78),(1358!78),(939!227),(1060!269),(1108!334),(466!444),,(520!828),(283!855),(750!856),
227,(757!62),(712!78),(1358!78),(939!228),(1060!269),(1108!334),(466!444),,(520!828),(283!855),(750!856),
228,(757!62),(711!78),(1357!79),(939!230),(1060!270),(1108!334),(466!444),,(520!828),(283!855),(750!857),
229,(757!62),(712!78),(1357!79),(940!230),(1059!270),(1108!333),(466!444),,(520!828),(283!855),(750!856),
230,(756!62),(711!78),(1358!79),(940!230),(1060!270),(1108!333),(466!444),,(520!828),(283!855),(750!856),
231,(757!62),(712!78),(1358!78),(941!231),(1060!269),(1108!332),(466!444),,(520!828),(283!855),(750!856),
232,(756!62),(712!78),(1358!79),(940!231),(1060!269),(1107!332),(466!444),,(519!827),(283!854),(750!856),
233,(756!62),(711!78),(1358!78),(941!231),(1060!269),(1108!332),(467!444),,(520!828),(283!855),(750!856),
234,(755!62),(711!79),(1357!78),(941!231),(1060!270),(1107!332),(467!444),,(520!828),(283!855),(750!857),
235,(755!63),(712!79),(1357!78),(941!232),(1060!270),(1107!331),(468!444),,(520!828),(283!854),(750!857),
236,(755!63),(712!79),(1358!80),(941!232),(1060!270),(1107!330),(468!444),,(520!828),(284!855),(751!856),
237,(754!63),(712!79),(1358!80),(941!232),(1060!270),(1108!330),(468!444),,(520!828),(284!855),(751!856),
238,(754!63),(711!79),(1358!80),(940!232),(1060!270),(1108!330),(469!444),,(521!828),(284!855),(751!857),
239,(754!63),(711!79),(1357!79),(941!232),(1060!270),(1107!330),(469!443),,(520!828),(283!854),(750!856),
240,(753!62),(712!79),(1357!79),(941!232),(1060!270),(1107!330),(470!442),,(520!828),(284!854),(751!856),
241,(752!63),(711!80),(1357!79),(941!233),(1060!270),(1106!329),(470!442),,(520!828),(283!854),(751!856),
242,(751!63),(711!80),(1357!79),(941!233),(1060!270),(1107!329),(471!442),,(520!828),(284!854),(751!856),
243,(750!63),(711!80),(1357!80),(940!233),(1060!270),(1107!329),(471!443),,(520!828),(284!855),(750!856),
244,(749!63),(711!80),(1357!80),(940!233),(1060!270),(1107!329),(472!441),,(520!827),(284!854),(750!856),
245,(749!63),(711!80),(1357!79),(940!234),(1060!270),(1107!329),(472!441),,(520!827),(283!854),(750!856),
246,(748!63),(711!80),(1357!79),(940!236),(1060!270),(1107!329),(473!441),,(519!827),(283!854),(750!856),
247,(748!63),(710!81),(1357!80),(939!236),(1059!270),(1107!328),(474!440),,(519!828),(283!855),(750!856),
248,(747!63),(710!81),(1357!79),(939!236),(1059!270),(1107!328),(475!440),,(520!828),(283!855),(750!856),
249,(747!62),(710!81),(1356!79),(939!236),(1059!269),(1107!327),(475!440),,(519!828),(283!855),(750!856),
250,(747!63),(710!81),(1357!80),(940!237),(1059!270),(1107!326),(476!440),,(520!828),(283!855),(750!856),
251,(747!63),(711!81),(1357!81),(941!236),(1060!270),(1107!326),(477!440),,(519!827),(283!854),(750!856),
252,(746!63),(711!81),(1356!80),(941!236),(1059!269),(1108!325),(477!439),,(520!827),(283!855),(750!856),
253,(745!63),(711!81),(1356!81),(941!237),(1060!270),(1108!325),(478!439),,(520!827),(283!855),(750!856),
254,(745!63),(711!82),(1357!81),(941!237),(1060!270),(1108!325),(478!439),,(520!827),(283!854),(750!857),
255,(744!64),(713!82),(1357!81),(941!238),(1060!270),(1108!324),(479!439),,(520!828),(284!855),(751!856),
256,(744!64),(713!81),(1357!82),(941!238),(1060!270),(1109!324),(479!439),,(520!828),(284!855),(751!856),
