frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14,ID_15,ID_16,ID_17,ID_18,ID_19
10980,,,(1059!933),(1180!265),(1193!172),,,,,(1416!657),(1322!887),,,(1237!941),(1363!574),(493!1270),,,,
10981,,,(1058!928),(1185!265),(1193!172),,,,,(1417!658),(1321!887),,,(1237!941),(1363!574),(487!1265),,,,
10982,,,(1058!928),(1180!265),(1193!172),,,,,(1421!662),(1321!887),,,(1237!941),(1363!574),(484!1263),,,,
10983,,,(1058!933),(1180!265),(1193!171),,,,,(1421!662),(1322!885),,,(1237!941),(1363!574),(485!1264),,,,
10984,,,(1058!933),(1179!265),(1193!172),,,,,(1417!658),(1324!882),,,(1237!941),(1363!574),(483!1263),,,,
10985,,,(1058!933),(1180!265),(1193!172),,,,,(1417!658),(1324!882),,,(1237!941),(1363!574),(481!1262),,,,
10986,,,(1050!933),(1184!264),(1193!172),,,,,(1416!658),(1324!882),,,(1237!941),(1361!568),(476!1260),,,,
10987,,,(1058!927),(1184!264),(1193!172),,,,,(1417!658),(1324!882),,,(1237!941),(1363!573),(472!1259),,,,
10988,,,(1058!933),(1183!264),(1193!171),,,,,(1421!662),(1323!887),,,(1237!941),(1363!573),(466!1254),,,,
10989,,,(1050!933),(1180!264),(1193!172),,,,,(1417!658),(1323!881),,,(1237!941),(1363!573),(463!1253),,,,
10990,,,(1050!933),(1179!264),(1193!172),,,,,(1416!658),(1324!887),,,(1237!941),(1362!573),(460!1253),,,,
10991,,,(1050!933),(1183!264),(1193!172),,,,,(1416!658),(1323!882),,,(1237!941),(1363!573),(457!1252),,,,
10992,,,(1051!927),(1183!264),(1193!172),,,,,(1416!658),(1323!882),,,(1237!941),(1362!573),(454!1251),,,,
10993,,,(1059!933),(1183!264),(1193!171),,,,,(1416!658),(1323!882),,,(1237!941),(1362!573),(454!1252),,,,
10994,,,(1059!933),(1182!264),(1193!171),,,,,(1416!658),(1324!887),,,(1237!941),(1363!574),(448!1249),,,,
10995,,,(1059!933),(1183!264),(1193!171),,,,,(1416!658),(1323!882),,,(1237!941),(1363!573),(447!1248),,,,
10996,,,(1058!933),(1183!264),(1193!172),,,,,(1416!658),(1322!887),,,(1237!941),(1363!573),(440!1246),,,,
10997,,,(1059!933),(1184!264),(1193!171),,,,,(1416!657),(1323!888),,,(1237!941),(1364!573),(436!1245),,,,
10998,,,(1059!933),(1184!264),(1193!172),,,,,(1421!662),(1322!888),,,(1237!941),(1361!568),(433!1244),,,,
10999,,,(1058!933),(1185!264),(1193!172),,,,,(1416!657),(1324!882),,,(1237!941),(1363!574),(429!1244),,,,
11000,,,(1058!933),(1184!264),(1193!172),,,,,(1416!657),(1324!881),,,(1237!941),(1363!574),(425!1243),,,,
11001,,,(1058!933),(1184!264),(1193!172),,,,,(1416!657),(1322!888),,,(1237!941),(1363!574),(421!1241),,,,
11002,,,(1058!934),(1185!264),(1193!172),,,,,(1416!657),(1323!888),,,(1237!941),(1363!574),(421!1241),,,,
11003,,,(1058!934),(1180!264),(1193!172),,,,,(1416!657),(1323!888),,,(1237!941),(1363!573),(414!1239),,,,
11004,,,(1058!934),(1185!264),(1193!171),,,,,(1420!662),(1323!888),,,(1237!941),(1361!568),(410!1238),,,,
11005,,,(1058!933),(1180!264),(1193!172),,,,,(1416!657),(1323!888),,,(1237!941),(1361!568),(406!1238),,,,
11006,,,(1058!933),(1191!264),(1193!172),,,,,(1416!657),(1323!882),,,(1237!941),(1363!573),(401!1237),,,,
11007,,,(1050!934),(1185!264),(1193!172),,,,,(1416!657),(1324!887),,,(1238!941),(1363!574),(396!1237),,,,
11008,,,(1059!934),(1185!264),(1193!172),,,,,(1421!661),(1323!882),,,(1238!941),(1363!574),(392!1238),,,,
11009,,,(1058!934),(1184!264),(1193!172),,,,,(1417!657),(1323!887),,,(1238!941),(1363!574),(391!1239),,,,
11010,,,(1059!934),(1180!264),(1193!172),,,,,(1417!657),(1324!887),,,(1238!941),(1363!574),(386!1238),,,,
11011,,,(1058!928),(1185!264),(1193!172),,,,,(1417!658),(1323!887),,,(1238!941),(1363!574),(379!1236),,,,
11012,,,(1050!934),(1190!264),(1193!172),,,,,(1420!662),(1323!882),,,(1238!941),(1363!574),(380!1236),,,,
11013,,,(1058!934),(1179!264),(1193!172),,,,,(1417!657),(1324!882),,,(1238!941),(1363!574),(374!1233),,,,
11014,,,(1050!934),(1179!264),(1193!172),,,,,(1418!657),(1323!888),,,(1238!942),(1363!574),(373!1233),,,,
11015,,,(1058!934),(1179!264),(1193!172),,,,,(1417!657),(1323!888),,,(1238!941),(1363!574),(364!1233),,,,
11016,,,(1058!933),(1180!264),(1193!172),,,,,(1416!657),(1323!888),,,(1237!941),(1363!574),(360!1232),,,,
11017,,,(1058!933),(1181!264),(1193!172),,,,,(1416!657),(1323!888),,,(1238!941),(1362!568),(357!1233),,,,
11018,,,(1058!933),(1180!264),(1193!172),,,,,(1416!657),(1323!888),,,(1237!941),(1363!573),(353!1234),,,,
11019,,,(1058!933),(1180!264),(1193!171),,,,,(1416!657),(1323!881),,,(1238!941),(1362!568),(349!1235),,,,
11020,,,(1059!933),(1180!264),(1193!171),,,,,(1416!657),(1322!881),,,(1238!941),(1362!573),(345!1235),,,,
11021,,,(1058!928),(1188!264),(1193!171),,,,,(1416!657),(1323!888),,,(1237!941),(1360!568),(342!1235),,,,
11022,,,(1051!934),(1182!264),(1193!171),,,,,(1417!657),(1326!882),,,(1238!941),(1361!568),(341!1234),,,,
11023,,,(1058!933),(1183!264),(1193!171),,,,,(1416!657),(1326!881),,,(1237!941),(1362!569),(340!1233),,,,
11024,,,(1058!934),(1184!264),(1193!171),,,,,(1417!657),(1324!887),,,(1237!941),(1361!570),(333!1234),,,,
11025,,,(1058!933),(1181!264),(1193!172),,,,,(1416!657),(1324!887),,,(1238!941),(1360!570),(329!1235),,,,
11026,,,(1051!933),(1181!264),(1193!171),,,,,(1416!657),(1324!888),,,(1238!942),(1360!570),(328!1236),,,,
11027,,,(1058!933),(1184!264),(1193!171),,,,,(1417!657),(1324!888),,,(1238!941),(1363!571),(323!1238),,,,
11028,,,(1058!933),(1181!264),(1193!172),,,,,(1416!657),(1324!888),,,(1237!941),(1362!576),(320!1238),,,,
11029,,,(1058!933),(1181!264),(1193!171),,,,,(1417!658),(1324!888),,,(1237!941),(1363!576),(317!1237),,,,
11030,,,(1058!933),(1184!264),(1193!172),,,,,(1417!658),(1324!888),,,(1237!941),(1360!571),(314!1238),,,,
11031,,,(1058!933),(1184!264),(1193!171),,,,,(1417!658),(1326!882),,,(1237!941),(1360!571),(311!1238),,,,
11032,,,(1058!933),(1180!264),(1193!171),,,,,(1417!658),(1323!887),,,(1237!941),(1361!571),(310!1237),,,,
11033,,,(1058!933),(1180!264),(1193!171),,,,,(1417!658),(1325!882),,,(1237!941),(1361!571),(312!1239),,,,
11034,,,(1058!933),(1180!264),(1193!171),,,,,(1417!658),(1324!882),,,(1237!941),(1361!571),(310!1240),,,,
11035,,,(1058!933),(1181!264),(1193!172),,,,,(1416!658),(1325!882),,,(1237!941),(1360!571),(304!1241),,,,
11036,,,(1058!933),(1181!264),(1193!171),,,,,(1416!661),(1325!882),,,(1237!941),(1361!571),(304!1241),,,,
11037,,,(1058!933),(1180!264),(1193!172),,,,,(1417!657),(1326!882),,,(1237!941),(1361!571),(302!1244),,,,
11038,,,(1058!933),(1180!264),(1193!171),,,,,(1418!661),(1326!882),,,(1237!941),(1361!570),(296!1242),,,,
11039,,,(1058!930),(1184!264),(1193!172),,,,,(1416!661),(1326!882),,,(1237!941),(1361!570),(297!1244),,,,
11040,,,(1058!934),(1184!264),(1193!172),,,,,(1417!657),(1324!882),,,(1237!941),(1360!570),(295!1244),,,,
11041,,,(1050!933),(1183!264),(1193!171),,,,,(1416!657),(1326!882),,,(1238!941),(1360!570),(288!1242),,,,
11042,,,(1050!934),(1183!264),(1193!172),,,,,(1417!657),(1325!882),,,(1238!941),(1360!570),(289!1243),,,,
11043,,,(1058!934),(1184!264),(1193!171),,,,,(1416!657),(1326!882),,,(1237!941),(1361!570),(287!1243),,,,
11044,,,(1058!933),(1184!264),(1193!172),,,,,(1416!657),(1326!882),,,(1237!941),(1360!570),(284!1244),,,,
11045,,,(1058!929),(1183!264),(1193!171),,,,,(1417!657),(1322!882),,,(1237!941),(1360!570),(282!1246),,,,
11046,,,(1058!934),(1179!264),(1193!172),,,,,(1417!657),(1323!882),,,(1237!941),(1360!570),(278!1246),,,,
11047,,,(1050!933),(1184!264),(1193!171),,,,,(1417!657),(1324!882),,,(1237!941),(1360!570),(276!1248),,,,
11048,,,(1058!933),(1183!264),(1193!171),,,,,(1417!657),(1324!882),,,(1237!941),(1360!570),(269!1249),,,,
11049,,,(1058!929),(1188!264),(1193!171),,,,,(1416!657),(1324!882),,,(1237!941),(1360!570),(266!1251),,,,
11050,,,(1050!934),(1184!264),(1193!171),,,,,(1417!657),(1324!882),,,(1238!941),(1360!570),(266!1252),,,,
11051,,,(1058!934),(1188!264),(1193!172),,,,,(1416!657),(1324!882),,,(1238!941),(1360!570),(263!1252),,,,
11052,,,(1050!934),(1189!264),(1193!171),,,,,(1416!657),(1324!882),,,(1237!941),(1360!570),(257!1251),,,,
11053,,,(1058!934),(1184!264),(1193!172),,,,,(1417!657),(1324!882),,,(1237!941),(1360!570),(258!1251),,,,
11054,,,(1058!934),(1184!264),(1193!171),,,,,(1416!657),(1324!888),,,(1237!941),(1362!575),(256!1251),,,,
11055,,,(1058!934),(1184!264),(1193!171),,,,,(1417!657),(1324!882),,,(1237!941),(1360!570),(254!1252),,,,
11056,,,(1052!929),(1184!264),(1193!171),,,,,(1416!657),(1324!882),,,(1237!941),(1360!570),(247!1254),,,,
11057,,,(1051!929),(1184!264),(1193!171),,,,,(1416!657),(1324!882),,,(1237!941),(1362!573),(246!1256),,,,
11058,,,(1058!934),(1184!264),(1193!171),,,,,(1416!657),(1324!882),,,(1237!941),(1360!571),(241!1257),,,,
11059,,,(1058!929),(1184!264),(1193!172),,,,,(1416!657),(1324!882),,,(1237!941),(1361!576),(238!1257),,,,
11060,,,(1058!934),(1184!264),(1193!171),,,,,(1416!656),(1324!882),,,(1237!941),(1359!571),(235!1257),,,,
11061,,,(1055!934),(1184!264),(1193!172),,,,,(1416!657),(1324!882),,,(1237!941),(1359!571),(237!1258),,,,
11062,,,(1058!934),(1184!264),(1193!172),,,,,(1416!657),(1324!882),,,(1237!941),(1361!576),(233!1258),,,,
11063,,,(1058!934),(1180!264),(1193!171),,,,,(1417!657),(1326!885),,,(1237!942),(1359!571),(231!1258),,,,
11064,,,(1058!934),(1184!264),(1193!171),,,,,(1417!657),(1325!888),,,(1237!942),(1360!571),(227!1259),,,,
11065,,,(1058!933),(1184!264),(1193!172),,,,,(1416!656),(1326!887),,,(1237!941),(1362!577),(225!1259),,,,
11066,,,(1050!933),(1181!264),(1193!171),,,,,(1416!656),(1324!882),,,(1237!941),(1359!572),(219!1258),,,,
11067,,,(1058!933),(1185!264),(1193!172),,,,,(1417!656),(1324!888),,,(1237!942),(1361!572),(219!1260),,,,
11068,,,(1050!930),(1184!264),(1193!171),,,,,(1416!657),(1323!888),,,(1237!941),(1359!572),(216!1261),,,,
11069,,,(1050!933),(1184!264),(1193!172),,,,,(1416!656),(1323!888),,,(1237!941),(1359!572),(213!1262),,,,
11070,,,(1049!933),(1183!264),(1193!171),,,,,(1416!657),(1323!888),,,(1237!941),(1358!572),(207!1262),,,,
11071,,,(1058!933),(1184!264),(1193!172),,,,,(1417!656),(1323!888),,,(1237!941),(1359!572),(206!1263),,,,
11072,,,(1058!928),(1185!264),(1193!170),,,,,(1422!659),(1323!889),,,(1237!941),(1359!573),(203!1262),,,,
11073,,,(1050!933),(1185!264),(1193!171),,,,,(1417!656),(1323!888),,,(1237!941),(1361!579),(199!1262),,,,
11074,,,(1051!929),(1184!264),(1193!171),,,,,(1417!656),(1324!889),,,(1237!941),(1361!578),(200!1262),,,,
11075,,,(1050!933),(1184!264),(1193!171),,,,,(1417!656),(1324!888),,,(1237!941),(1359!573),(194!1262),,,,
11076,,,(1051!929),(1186!264),(1193!172),,,,,(1417!656),(1325!882),,,(1237!941),(1361!573),(192!1262),,,,
11077,,,(1058!934),(1179!265),(1193!172),,,,,(1417!656),(1326!882),,,(1237!941),(1361!573),(192!1263),,,,
11078,,,(1050!934),(1190!264),(1193!172),,,,,(1417!656),(1325!882),,,(1237!942),(1359!573),(191!1264),,,,
11079,,,(1050!934),(1185!264),(1193!171),,,,,(1417!656),(1325!882),,,(1237!942),(1361!573),(194!1264),,,,
11080,,,(1050!934),(1180!265),(1193!171),,,,,(1417!656),(1325!882),,,(1237!941),(1362!574),(192!1265),,,,
11081,,,(1050!934),(1183!264),(1193!171),,,,,(1417!656),(1325!883),,,(1237!942),(1361!579),(189!1266),,,,
11082,,,(1058!934),(1186!264),(1193!171),,,,,(1416!656),(1324!883),,,(1237!941),(1361!574),(188!1266),,,,
11083,,,(1050!934),(1185!264),(1779!139),,,,,(1418!656),(1325!883),,,(1237!941),(1361!574),(188!1265),,,,
11084,,,(1050!934),(1184!264),(1779!129),,,,,(1417!656),(1324!882),,,(1237!941),(1362!579),(188!1266),,,,
11085,,,(1058!934),(1190!264),(1717!277),,,,,(1416!656),(1325!882),,,(1237!941),(1362!574),(188!1266),,,,
11086,,,(1058!933),(1184!264),(1779!124),,,,,(1417!656),(1325!883),,,(1237!941),(1360!574),(188!1266),,,,
11087,,,(1058!933),(1184!264),(1779!112),,,,,(1417!656),(1325!883),,,(1237!941),(1361!574),(187!1267),,,,
11088,,,(1058!933),(1185!264),(1779!112),,,,,(1418!657),(1324!883),,,(1237!942),(1361!574),(185!1267),,,,
11089,,,(1058!933),(1186!264),(1750!359),,,,,(1416!657),(1323!882),,,(1237!942),(1361!577),(181!1268),,,,
11090,,,(1058!933),(1185!264),(1749!361),,,,,(1417!657),(1325!888),,,(1237!941),(1360!573),(178!1268),,,,
11091,,,(1058!933),(1185!264),(1750!333),,,,,(1422!659),(1325!889),,,(1237!941),(1360!574),(175!1270),,,,
11092,,,(1058!933),(1179!265),(1752!311),,,,,(1417!656),(1325!888),,,(1237!941),(1360!574),(170!1271),,,,
11093,,,(1058!933),(1183!264),(1750!362),,,,,(1417!656),(1324!888),,,(1237!942),(1360!574),(167!1272),,,,
11094,,,(1058!933),(1179!265),(1750!361),,,,,(1416!656),(1323!882),,,(1237!941),(1361!573),(161!1275),,,,
11095,,,(1058!933),(1183!264),(1750!361),,,,,(1417!656),(1325!882),,,(1237!941),(1362!574),(158!1277),,,,
11096,,,(1058!933),(1184!264),(1779!140),,,,,(1417!656),(1323!882),,,(1237!941),(1360!573),(157!1277),,,,
11097,,,(1058!933),(1184!264),(1193!171),,,,,(1418!656),(1325!882),,,(1237!941),(1360!574),(155!1278),,,,
11098,,,(1058!933),(1184!264),(1193!171),,,,,(1417!658),(1325!882),,,(1237!941),(1360!574),(153!1280),,,,
11099,,,(1058!933),(1184!264),(1193!171),,,,,(1420!662),(1324!887),,,(1237!941),(1360!573),(153!1279),,,,
11100,,,(1058!933),(1185!265),(1193!172),,,,,(1417!661),(1323!882),,,(1237!942),(1360!573),(152!1280),,,,
11101,,,(1058!928),(1186!265),(1193!171),,,,,(1417!661),(1325!888),,,(1237!942),(1361!578),(152!1280),,,,
11102,,,(1058!928),(1184!265),(1193!170),,,,,(1417!656),(1324!888),,,(1237!942),(1360!573),(155!1278),,,,
11103,,,(1058!928),(1186!265),(1193!171),,,,,(1417!657),(1323!888),,,(1237!942),(1359!573),(151!1279),,,,
11104,,,(1058!928),(1186!264),(1193!170),,,,,(1417!656),(1324!883),,,(1237!942),(1360!574),(151!1278),,,,
11105,,,(1058!933),(1186!264),(1193!171),,,,,(1417!656),(1325!882),,,(1237!941),(1361!579),(151!1278),,,,
11106,,,(1058!933),(1185!264),(1193!173),,,,,(1417!656),(1323!888),,,(1237!942),(1361!574),(151!1279),,,,
11107,,,(1058!933),(1186!264),(1193!171),,,,,(1417!656),(1324!882),,,(1237!942),(1359!575),(151!1279),,,,
11108,,,(1058!928),(1186!264),(1193!173),,,,,(1417!656),(1323!888),,,(1237!942),(1361!579),(151!1278),,,,
11109,,,(1058!928),(1186!264),(1193!171),,,,,(1417!656),(1325!883),,,(1237!942),(1360!575),(150!1279),,,,
11110,,,(1058!933),(1186!264),(1193!171),,,,,(1417!656),(1325!883),,,(1237!941),(1360!574),(152!1278),,,,
11111,,,(1058!928),(1186!264),(1192!171),,,,,(1417!656),(1325!886),,,(1237!941),(1360!574),(151!1278),,,,
11112,,,(1058!933),(1780!108),(1194!171),,,,,(1416!656),(1325!883),,,(1237!941),(1359!575),(150!1278),,,,
11113,,,(1050!933),(1749!360),(1193!172),,,,,(1416!656),(1326!883),,,(1237!941),(1359!574),(151!1278),,,,
11114,,,(1050!933),(1732!683),(1193!172),,,,,(1416!656),(1326!883),,,(1237!941),(1359!575),(150!1278),,,,
11115,,,(1050!933),(1732!684),(1193!173),,,,,(1416!656),(1326!883),,,(1237!941),(1359!574),(150!1278),,,,
11116,,,(1050!933),(1732!683),(1194!172),,,,,(1416!656),(1323!888),,,(1237!941),(1361!575),(150!1279),,,,
11117,,,(1049!933),(1732!684),(1193!172),,,,,(1416!657),(1324!883),,,(1237!941),(1360!575),(150!1279),,,,
11118,,,(1058!933),(1732!684),(1193!171),,,,,(1417!656),(1324!883),,,(1237!941),(1360!575),(150!1279),,,,
11119,,,(1058!928),(1732!684),(1193!171),,,,,(1416!656),(1323!888),,,(1237!941),(1361!575),(150!1279),,,,
11120,,,(1058!933),(1732!683),(1193!171),,,,,(1416!656),(1323!888),,,(1237!941),(1360!575),(151!1278),,,,
11121,,,(1051!928),(1732!683),(1193!171),,,,,(1416!656),(1325!883),,,(1237!941),(1361!580),(151!1278),,,,
11122,,,(1051!928),(1732!684),(1193!172),,,,,(1416!656),(1324!888),,,(1237!941),(1361!580),(151!1278),,,,
11123,,,(1054!928),(1732!683),(1193!170),,,,,(1417!661),(1323!888),,,(1237!942),(1359!576),(154!1278),,,,
11124,,,(1051!928),(1732!684),(1186!264),,,,,(1416!656),(1323!888),,,(1237!941),(1359!575),(150!1278),,,,
11125,,,(1050!928),(1750!361),(1186!264),,,,,(1416!656),(1323!888),,,(1237!941),(1359!576),(151!1278),,,,
11126,,,(1050!928),(1779!118),(1186!264),,,,,(1420!660),(1324!883),,,(1237!941),(1358!576),(150!1278),,,,
11127,,,(1054!928),(1779!124),(1185!263),,,,,(1420!660),(1324!883),,,(1237!941),(1360!581),(153!1277),,,,
11128,,,(1050!931),(1779!124),(1186!264),,,,,(1420!663),(1323!889),,,(1237!941),(1360!576),(153!1278),,,,
11129,,,(1050!933),(1779!124),(1186!264),,,,,(1417!656),(1323!883),,,(1237!941),(1360!581),(150!1278),,,,
11130,,,(1050!933),(1779!138),(1186!264),,,,,(1417!656),(1325!889),,,(1237!941),(1360!581),(149!1278),,,,
11131,,,(1050!933),(1779!138),(1186!264),,,,,(1417!656),(1325!883),,,(1237!941),(1362!581),(149!1278),,,,
11132,,,(1051!932),(1779!138),(1187!264),,,,,(1417!656),(1325!883),,,(1237!941),(1359!576),(152!1278),,,,
11133,,,(1055!928),(1750!360),(1187!264),,,,,(1417!656),(1327!883),,,(1237!941),(1360!581),(153!1278),,,,
11134,,,(1050!932),(1732!683),(1186!263),,,,,(1417!656),(1327!883),,,(1237!941),(1359!581),(149!1278),,,,
11135,,,(1053!933),(1732!683),(1186!263),,,,,(1416!656),(1327!883),,,(1237!941),(1359!576),(150!1279),,,,
11136,,,(1055!928),(1732!683),(1186!264),,,,,(1416!656),(1324!883),,,(1237!941),(1359!581),(153!1278),,,,
11137,,,(1055!929),(1731!683),(1186!264),,,,,(1420!660),(1322!883),,,(1237!941),(1358!577),(149!1279),,,,
11138,,,(1050!933),(1732!683),(1186!264),,,,,(1418!661),(1324!889),,,(1237!941),(1358!577),(149!1279),,,,
11139,,,(1054!929),(1731!683),(1186!264),,,,,(1417!656),(1323!883),,,(1237!941),(1358!577),(149!1279),,,,
11140,,,(1054!928),(1732!683),(1185!263),,,,,(1416!656),(1323!883),,,(1237!941),(1358!577),(151!1279),,,,
11141,,,(1054!928),(1731!683),(1185!264),,,,,(1416!662),(1324!883),,,(1237!941),(1358!577),(149!1279),,,,
11142,,,(1050!933),(1731!683),(1185!264),,,,,(1416!657),(1323!884),,,(1238!941),(1358!577),(149!1279),,,,
11143,,,(1050!933),(1731!683),(1185!264),,,,,(1416!657),(1323!884),,,(1237!941),(1358!577),(152!1279),,,,
11144,,,(1054!929),(1732!683),(1192!171),,,,,(1416!657),(1325!884),,,(1237!941),(1359!577),(152!1279),,,,
11145,,,(1054!929),(1732!683),(1192!172),,,,,(1416!657),(1324!884),,,(1238!941),(1358!577),(152!1278),,,,
11146,,,(1055!929),(1732!683),(1192!170),,,,,(1416!658),(1324!889),,,(1238!941),(1358!577),(151!1279),,,,
11147,,,(1052!933),(1732!683),(1193!171),,,,,(1416!662),(1324!889),,,(1238!941),(1360!577),(149!1279),,,,
11148,,,(1054!929),(1731!683),(1193!171),,,,,(1416!657),(1324!889),,,(1238!941),(1358!576),(151!1278),,,,
11149,,,(1055!929),(1731!683),(1193!171),,,,,(1416!657),(1324!889),,,(1238!941),(1358!576),(151!1278),,,,
11150,,,(1050!932),(1731!683),(1193!171),,,,,(1415!657),(1323!889),,,(1238!941),(1358!576),(149!1278),,,,
11151,,,(1050!933),(1731!683),(1193!171),,,,,(1416!657),(1323!889),,,(1238!941),(1358!576),(149!1279),,,,
11152,,,(1051!933),(1731!683),(1192!171),,,,,(1416!656),(1324!889),,,(1238!941),(1358!576),(151!1278),,,,
11153,,,(1049!933),(1731!683),(1192!172),,,,,(1416!663),(1323!889),,,(1238!941),(1359!576),(151!1278),,,,
11154,,,(1054!929),(1731!683),(1192!171),,,,,(1416!657),(1324!889),,,(1238!941),(1360!576),(149!1278),,,,
11155,,,(1054!930),(1731!683),(1192!172),,,,,(1420!660),(1324!889),,,(1237!942),(1358!576),(149!1278),,,,
11156,,,(1051!934),(1731!683),(1192!170),,,,,(1416!662),(1324!889),,,(1237!942),(1360!581),(149!1278),,,,
11157,,,(1054!929),(1731!683),(1193!170),,,,,(1415!663),(1324!889),,,(1237!942),(1360!581),(149!1278),,,,
11158,,,(1051!934),(1732!683),(1192!172),,,,,(1416!663),(1324!889),,,(1237!942),(1358!576),(149!1279),,,,
11159,,,(1054!929),(1732!683),(1192!171),,,,,(1417!657),(1323!889),,,(1238!942),(1360!581),(149!1279),,,,
11160,,,(1051!934),(1731!683),(1193!171),,,,,(1416!663),(1324!889),,,(1237!942),(1358!576),(149!1278),,,,
11161,,,(1053!934),(1731!683),(1193!171),,,,,(1416!657),(1321!884),,,(1238!942),(1360!581),(149!1279),,,,
11162,,,(1051!934),(1731!683),(1192!172),,,,,(1416!657),(1324!883),,,(1237!942),(1360!581),(149!1279),,,,
11163,,,(1052!934),(1731!683),(1192!171),,,,,(1416!663),(1324!889),,,(1237!942),(1360!581),(149!1278),,,,
11164,,,(1054!929),(1731!683),(1193!171),,,,,(1416!657),(1324!889),,,(1238!942),(1360!581),(150!1279),,,,
11165,,,(1053!934),(1731!683),(1192!171),,,,,(1416!657),(1324!889),,,(1238!942),(1358!577),(148!1280),,,,
11166,,,(1053!934),(1731!683),(1193!171),,,,,(1416!657),(1325!884),,,(1237!942),(1360!581),(145!1281),,,,
11167,,,(1054!933),(1731!683),(1192!172),,,,,(1416!662),(1325!883),,,(1237!942),(1360!581),(144!1281),,,,
11168,,,(1051!934),(1731!683),(1192!171),,,,,(1416!663),(1324!889),,,(1237!942),(1359!581),(142!1283),,,,
11169,,,(1052!934),(1731!683),(1192!171),,,,,(1416!663),(1324!889),,,(1237!942),(1360!581),(141!1285),,,,
11170,,,(1051!933),(1731!683),(1193!171),,,,,(1416!663),(1324!889),,,(1238!942),(1360!581),(139!1286),,,,
11171,,,(1051!934),(1731!683),(1193!172),,,,,(1416!663),(1324!889),,,(1238!942),(1360!581),(135!1286),,,,
11172,,,(1058!934),(1731!683),(1193!171),,,,,(1416!663),(1324!883),,,(1238!942),(1360!576),(131!1288),,,,
11173,,,(1058!933),(1731!683),(1193!172),,,,,(1416!662),(1321!889),,,(1238!942),(1360!577),(129!1290),,,,
11174,,,(1050!933),(1731!683),(1192!172),,,,,(1416!662),(1323!883),,,(1238!942),(1360!576),(127!1291),,,,
11175,,,(1059!933),(1731!683),(1192!172),,,,,(1416!657),(1323!883),,,(1237!941),(1358!576),(125!1291),,,,
11176,,,(1059!933),(1731!683),(1192!172),,,,,(1416!661),(1323!888),,,(1238!942),(1362!581),(124!1292),,,,
11177,,,(1059!933),(1731!683),(1192!172),,,,,(1416!662),(1324!888),,,(1237!941),(1358!576),(123!1293),,,,
11178,,,(1049!933),(1731!683),(1193!172),,,,,(1416!662),(1325!888),,,(1237!942),(1360!581),(123!1295),,,,
11179,,,(1049!933),(1731!683),(1193!172),,,,,(1416!661),(1325!883),,,(1238!942),(1358!576),(122!1295),,,,
11180,,,(1059!933),(1731!683),(1193!172),,,,,(1420!662),(1324!884),,,(1238!942),(1359!576),(122!1296),,,,
11181,,,(1049!933),(1731!683),(1193!172),,,,,(1419!661),(1324!889),,,(1238!942),(1359!576),(121!1296),,,,
11182,,,(1051!933),(1733!683),(1193!171),,,,,(1419!662),(1324!883),,,(1238!942),(1361!577),(122!1296),,,,
11183,,,(1049!933),(1731!683),(1193!171),,,,,(1420!662),(1325!883),,,(1238!942),(1360!582),(122!1296),,,,
11184,,,(1049!933),(1731!683),(1193!171),,,,,(1417!661),(1324!883),,,(1238!942),(1359!577),(122!1296),,,,
11185,,,(1049!933),(1751!656),(1193!171),,,,,(1420!662),(1323!883),,,(1238!942),(1362!581),(121!1297),,,,
11186,,,(1049!933),(1751!662),(1193!172),,,,,(1416!661),(1324!884),,,(1238!942),(1360!582),(122!1294),,,,
11187,,,(1059!932),(1732!683),(1193!171),,,,,(1416!661),(1324!883),,,(1238!942),(1361!582),(122!1295),,,,
11188,,,(1059!932),(1732!683),(1193!171),,,,,(1416!661),(1323!883),,,(1238!942),(1361!581),(122!1293),,,,
11189,,,(1059!932),(1731!683),(1193!171),,,,,(1416!661),(1324!883),,,(1238!942),(1361!581),(123!1292),,,,
11190,,,(1059!932),(1732!683),(1193!171),,,,,(1416!662),(1320!884),,,(1238!942),(1359!577),(123!1290),,,,
11191,,,(1058!932),(1731!683),(1193!171),,,,,(1416!662),(1324!884),,,(1238!942),(1359!577),(123!1289),,,,
11192,,,(1058!932),(1731!683),(1193!171),,,,,(1416!661),(1325!884),,,(1238!942),(1360!581),(123!1289),,,,
11193,,,(1058!932),(1731!683),(1193!171),,,,,(1416!661),(1327!884),,,(1238!942),(1360!581),(123!1288),,,,
11194,,,(1059!932),(1732!683),(1193!171),,,,,(1416!661),(1327!884),,,(1237!942),(1359!581),(123!1288),,,,
11195,,,(1059!932),(1732!683),(1193!171),,,,,(1416!661),(1325!884),,,(1238!942),(1360!581),(123!1287),,,,
11196,,,(1058!932),(1732!683),(1193!172),,,,,(1416!661),(1326!884),,,(1238!942),(1358!577),(123!1286),,,,
11197,,,(1054!932),(1732!683),(1193!172),,,,,(1416!662),(1325!884),,,(1238!941),(1358!577),(123!1284),,,,
11198,,,(1058!932),(1732!683),(1193!171),,,,,(1420!662),(1325!884),,,(1237!942),(1358!577),(123!1283),,,,
11199,,,(1058!932),(1731!683),(1193!171),,,,,(1417!661),(1325!884),,,(1238!941),(1361!581),(122!1282),,,,
