frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_15,ID_16,ID_17,ID_18,ID_19,ID_20,ID_21,ID_23,ID_24,ID_25,ID_26,ID_27,ID_28,ID_29,ID_30,ID_34
166,"(162,1026)","(98,1021)","(195,996)","(50,719)","(585,687)","(51,430)","(1023,402)","(78,97)","(239,53)",,,,"(1313,1026)",,,,,,,,,,,,,,,,,
167,"(163,1026)","(98,1021)","(194,996)","(50,721)","(588,686)","(52,437)","(1023,402)","(80,100)","(245,53)",,,,,,,,,,,,,,,,,,,,,
168,"(163,1026)","(98,1021)","(195,996)","(51,719)","(592,686)","(52,430)","(1023,402)","(81,100)",,,,,,,,,,,,,,,,,,,,,,
169,"(163,1026)","(98,1021)","(195,997)","(51,721)","(594,685)","(52,430)","(1024,402)","(81,100)","(239,53)",,,,,,,,,,,,,,,,,,,,,
170,"(163,1026)","(98,1020)","(195,996)","(51,720)","(596,686)","(53,436)","(1024,402)","(79,96)","(239,52)",,,,,,,,,,,,,,,,,,,,,
171,"(163,1026)","(99,1020)","(195,996)","(52,721)","(598,687)","(53,431)","(1024,402)","(79,97)","(246,53)",,,,,,,,,,,,,,,,,,,,,
172,"(164,1026)","(99,1021)","(196,996)","(52,721)","(601,687)","(53,431)","(1024,402)","(79,97)","(240,53)",,,,,,,,,,,,,,,,,,,,,
173,"(164,1026)","(99,1020)","(196,996)","(52,721)","(604,684)","(53,431)","(1024,403)","(78,97)","(241,53)",,,,,,,,,,,,,,,,,,,,,
174,"(164,1026)","(99,1021)","(196,996)","(52,722)","(606,686)","(53,431)","(1024,403)","(79,97)","(241,53)",,,,,,,,,,,,,,,,,,,,,
175,"(164,1027)","(99,1021)","(196,996)","(52,722)","(609,684)","(53,431)","(1024,402)","(81,100)","(240,53)",,,,,,,,,,,,,,,,,,,,,
176,"(163,1027)","(99,1021)","(195,997)","(51,723)","(610,685)","(53,431)","(1024,403)","(81,100)",,,,,,,,,,,,,,,,,,,,,,
177,"(163,1027)","(98,1021)","(195,997)","(51,722)","(613,686)","(52,431)","(1023,403)","(81,100)",,,,,,,,,,,,,,,,,,,,,,
178,"(163,1027)","(99,1021)","(195,997)","(51,719)","(616,684)","(51,432)","(1023,403)","(80,100)","(245,53)",,,,,,,,,,,,,,,,,,,,,
179,"(163,1027)","(99,1019)","(195,997)","(51,723)","(618,685)","(51,431)","(1022,403)","(78,97)","(240,53)",,,,,,,,,,,,,,,,,,,,,
180,"(162,1027)","(99,1019)","(195,996)","(50,723)","(621,684)","(51,431)","(1023,403)","(78,97)",,,,,,,,,,,,,,,,,,,,,,
181,"(163,1027)","(98,1021)","(194,996)","(49,720)","(621,682)","(51,430)","(1022,402)","(77,97)","(238,53)",,,,,,,,,,,,,,,,,,,,,
182,"(162,1026)","(98,1022)","(194,996)","(49,720)","(624,683)","(51,430)","(1023,402)","(78,97)","(244,53)",,,,,,,,,,,,,,,,,,,,,
183,"(162,1026)","(98,1023)","(194,997)","(50,720)","(626,682)","(51,430)","(1022,402)","(77,97)","(244,53)",,,,,,,,,,,,,,,,,,,,,
184,"(162,1026)","(98,1023)","(194,996)","(51,720)","(628,682)","(51,436)","(1022,402)","(77,97)","(244,52)",,,,,,,,,,,,,,,,,,,,,
185,"(163,1027)","(97,1024)","(194,997)","(51,722)","(631,680)","(51,430)","(1023,402)","(77,97)","(238,52)",,,,,,,,,,,,,,,,,,,,,
186,"(163,1026)","(97,1023)","(195,996)","(51,721)","(632,679)","(51,430)","(1023,402)","(78,97)","(238,52)",,,,,,,,,,,,,,,,,,,,,
187,"(163,1026)","(98,1024)","(195,996)","(51,720)","(635,679)","(52,430)","(1023,402)","(78,97)","(238,52)",,,,,,,,,,,,,,,,,,,,,
188,"(163,1026)","(98,1024)","(195,997)","(51,720)","(638,677)","(52,430)","(1024,402)","(80,100)","(239,52)",,,,,,,,,,,,,,,,,,,,,
189,"(164,1026)","(98,1023)","(196,996)","(52,720)","(640,675)","(53,430)","(1024,402)","(78,96)","(245,52)",,,,,,,,,,,,,,,,,,,,,
190,"(164,1026)","(100,1024)","(196,996)","(52,720)","(642,675)","(52,430)","(1023,402)","(79,96)","(245,52)",,,,"(1314,1026)",,,,,,,,,,,,,,,,,
191,"(164,1026)","(100,1024)","(196,996)","(52,720)","(645,673)","(52,437)","(1024,402)","(79,96)","(245,52)",,,,,,,,,,,,,,,,,,,,,
192,"(164,1026)","(100,1024)","(196,996)","(52,721)","(647,672)","(52,437)","(1023,402)","(79,97)",,,,,,,,,,,,,,,,,,,,,,
193,"(165,1027)","(100,1025)","(196,996)","(52,722)","(649,672)","(52,431)","(1024,402)","(79,97)",,,,,"(1313,1026)",,,,,,,,,,,,,,,,,
194,"(164,1027)","(100,1024)","(196,996)","(52,720)","(651,670)","(52,431)","(1024,402)","(79,97)","(241,53)",,,,"(1313,1026)",,,,,,,,,,,,,,,,,
195,"(164,1027)","(100,1025)","(195,996)","(52,722)","(652,670)","(52,431)","(1024,402)","(78,97)","(240,53)",,,,"(1313,1026)",,,,,,,,,,,,,,,,,
196,"(163,1027)","(100,1025)","(195,996)","(52,723)","(654,669)","(51,431)","(1024,402)","(78,97)","(240,53)",,,,"(1313,1026)",,,,,,,,,,,,,,,,,
197,"(163,1027)","(100,1025)","(195,997)","(52,723)","(656,668)","(51,431)","(1023,402)","(78,97)","(241,53)",,,,"(1313,1026)",,,,,,,,,,,,,,,,,
198,"(163,1027)","(99,1026)","(195,997)","(52,724)","(658,666)","(51,431)","(1023,402)","(80,100)","(240,52)",,,,,,,,,,,,,,,,,,,,,
199,"(163,1027)","(99,1024)","(194,997)","(50,723)","(659,663)","(50,430)","(1023,402)","(77,97)","(239,52)",,,,,,,,,,,,,,,,,,,,,
200,"(163,1027)","(99,1025)","(194,996)","(50,723)","(662,663)","(51,430)","(1023,402)","(77,97)","(238,52)",,,,"(1313,1026)",,,,,,,,,,,,,,,,,
201,"(162,1027)","(98,1024)","(194,996)","(50,724)","(662,662)","(50,430)","(1022,402)","(77,97)","(238,52)",,,,,,,,,,,,,,,,,,,,,
202,"(163,1027)","(98,1024)","(194,996)","(50,724)","(664,661)","(50,436)","(1023,402)","(77,97)","(244,52)",,,,,,,,,,,,,,,,,,,,,
203,"(163,1027)","(99,1025)","(194,997)","(50,724)","(667,660)","(50,430)","(1023,402)","(77,97)","(239,52)",,,,,,,,,,,,,,,,,,,,,
204,"(163,1027)","(98,1024)","(194,996)","(50,724)","(669,658)","(51,430)","(1023,402)","(77,96)","(237,52)",,,,,,,,,,,,,,,,,,,,,
205,"(163,1026)","(98,1024)","(194,996)","(50,723)","(670,657)","(51,436)","(1023,402)","(77,97)","(240,52)",,,,,,,,,,,,,,,,,,,,,
206,"(163,1026)","(98,1024)","(194,996)","(50,724)","(672,657)","(51,431)","(1023,402)","(77,96)","(244,52)",,,,,,,,,,,,,,,,,,,,,
207,"(163,1026)","(98,1024)","(195,996)","(51,723)","(673,655)","(51,430)","(1023,402)","(78,97)","(239,52)",,,,,,,,,,,,,,,,,,,,,
208,"(163,1026)","(98,1024)","(195,996)","(51,723)","(675,655)","(52,436)","(1023,402)","(81,99)","(238,52)",,,,,,,,,,,,,,,,,,,,,
209,"(164,1027)","(99,1024)","(195,996)","(51,723)","(677,654)","(52,430)","(1024,402)","(81,100)","(244,52)",,,,,,,,,,,,,,,,,,,,,
210,"(163,1026)","(98,1024)","(195,996)","(51,722)","(678,653)","(52,431)","(1024,402)","(81,100)","(240,53)",,,,"(1313,1026)",,,,,,,,,,,,,,,,,
211,"(164,1027)","(98,1024)","(195,996)","(51,722)","(680,652)","(52,431)","(1024,402)","(81,100)","(240,53)",,,,,,,,,,,,,,,,,,,,,
212,"(164,1027)","(98,1025)","(196,996)","(51,723)","(682,652)","(52,431)","(1024,402)","(81,100)","(240,53)",,,,,,,,,,,,,,,,,,,,,
213,"(164,1027)","(98,1024)","(195,996)","(51,722)","(683,651)","(51,430)","(1024,402)","(78,96)","(239,53)",,,,"(1313,1026)",,,,,,,,,,,,,,,,,
214,"(164,1027)","(97,1024)","(195,996)","(51,722)","(686,650)","(51,430)","(1023,402)","(78,97)","(240,53)",,,,"(1313,1026)",,,,,,,,,,,,,,,,,
215,"(163,1027)","(97,1025)","(195,997)","(50,722)","(688,650)","(51,431)","(1023,403)","(80,100)","(240,53)",,,,,,,,,,,,,,,,,,,,,
216,"(163,1027)","(97,1024)","(195,996)","(50,722)","(690,649)","(51,430)","(1023,402)","(80,99)","(236,52)",,,,,,,,,,,,,,,,,,,,,
217,"(163,1027)","(97,1024)","(195,996)","(49,722)","(692,648)","(51,431)","(1023,403)","(78,97)","(240,53)",,,,,,,,,,,,,,,,,,,,,
218,"(162,1026)","(96,1024)","(194,996)","(49,722)","(693,648)","(50,430)","(1022,402)","(77,97)","(239,52)",,,,,,,,,,,,,,,,,,,,,
219,"(163,1027)","(97,1024)","(195,996)","(49,722)","(695,648)","(51,430)","(1023,402)","(78,97)","(239,52)",,,,,,,,,,,,,,,,,,,,,
220,"(162,1026)","(96,1023)","(194,996)","(49,722)","(697,647)","(51,429)","(1022,401)","(79,99)","(239,52)",,,,,,,,,,,,,,,,,,,,,
221,"(163,1026)","(97,1024)","(194,996)","(49,723)","(699,646)","(51,430)","(1022,402)","(77,97)","(238,52)",,,,,,,,,,,,,,,,,,,,,
222,"(162,1026)","(96,1024)","(194,996)","(49,723)","(700,646)","(51,430)","(1022,402)","(77,96)","(240,52)",,,,,,,,,,,,,,,,,,,,,
223,"(163,1027)","(97,1024)","(194,996)","(50,723)","(702,646)","(51,430)","(1022,402)","(80,100)","(239,52)",,,,,,,,,,,,,,,,,,,,,
224,"(163,1027)","(96,1023)","(194,996)","(50,723)","(704,646)","(51,430)","(1023,402)","(80,100)","(247,52)",,,,,,,,,,,,,,,,,,,,,
225,"(163,1027)","(97,1023)","(195,996)","(50,723)","(706,645)","(52,430)","(1023,402)","(78,96)","(240,52)",,,,,,,,,,,,,,,,,,,,,
226,"(163,1027)","(97,1024)","(195,996)","(50,723)","(709,647)","(52,430)","(1024,402)","(80,100)","(238,52)",,,,"(1313,1025)",,,,,,,,,,,,,,,,,
227,"(164,1027)","(97,1025)","(195,996)","(50,724)","(711,644)","(52,430)","(1024,402)","(78,97)","(240,53)",,,,,,,,,,,,,,,,,,,,,
228,"(164,1027)","(97,1024)","(195,996)","(51,724)","(713,647)","(52,430)","(1024,402)","(78,97)","(240,53)",,,,,,,,,,,,,,,,,,,,,
229,"(164,1027)","(98,1024)","(195,996)","(51,724)","(715,648)","(52,431)","(1024,402)","(78,97)","(240,53)",,,,,,,,,,,,,,,,,,,,,
230,"(164,1026)","(97,1024)","(196,996)","(52,724)","(716,647)","(52,431)","(1024,402)","(78,97)","(240,53)",,,,,,,,,,,,,,,,,,,,,
231,"(164,1026)","(98,1024)","(195,996)","(52,724)","(719,650)","(52,430)","(1024,402)","(78,97)","(241,53)",,,,,,,,,,,,,,,,,,,,,
232,"(164,1027)","(97,1024)","(195,996)","(52,724)","(721,650)","(52,430)","(1024,402)","(79,97)","(240,53)",,,,,,,,,,,,,,,,,,,,,
233,"(164,1027)","(98,1024)","(195,997)","(52,724)","(723,650)","(52,430)","(1024,402)","(78,97)","(240,53)",,,,,,,,,,,,,,,,,,,,,
234,"(164,1027)","(98,1025)","(195,996)","(52,724)","(724,647)","(52,431)","(1024,402)","(78,97)","(240,53)",,,,,,,,,,,,,,,,,,,,,
235,"(163,1027)","(98,1025)","(195,997)","(52,725)","(725,651)","(52,431)","(1024,403)","(78,97)","(240,53)",,,,,,,,,,,,,,,,,,,,,
236,"(163,1027)","(97,1025)","(195,997)","(50,724)","(726,652)","(51,431)","(1023,403)","(78,97)","(240,53)",,,,,,,,,,,,,,,,,,,,,
237,"(163,1027)","(97,1024)","(195,997)","(51,724)","(729,652)","(52,431)","(1024,402)","(81,100)","(240,53)",,,,,,,,,,,,,,,,,,,,,
238,"(162,1026)","(97,1023)","(194,997)","(50,724)","(731,654)","(51,430)","(1023,403)","(80,100)","(239,53)",,,,,,,,,,,,,,,,,,,,,
239,"(162,1026)","(97,1023)","(194,996)","(50,725)","(733,654)","(51,430)","(1023,403)","(80,100)","(239,53)",,,,,,,,,,,,,,,,,,,,,
240,"(162,1026)","(97,1023)","(194,996)","(50,725)","(735,654)","(52,430)","(1023,402)","(80,99)","(237,52)",,,,,,,,,,,,,,,,,,,,,
241,"(162,1026)","(97,1024)","(194,997)",,"(737,656)","(51,430)","(1023,402)","(80,99)","(244,53)",,,,,,,,,,,,,,,,,,,,,
242,"(162,1026)","(97,1023)","(194,997)","(50,723)","(739,655)","(51,430)","(1023,402)","(80,99)","(238,53)",,,,,,,,,,,,,,,,,,,,,
243,"(162,1026)","(97,1024)","(194,997)","(50,724)","(743,657)","(51,430)","(1023,402)","(78,96)","(238,52)",,,,,,,,,,,,,,,,,,,,,
244,"(162,1026)","(97,1023)","(194,996)","(50,724)","(746,657)","(52,430)","(1024,402)","(78,97)","(239,53)",,,,,,,,,,,,,,,,,,,,,
245,"(163,1026)","(97,1024)","(195,996)","(50,723)","(747,657)","(51,430)","(1024,402)","(80,100)","(239,53)",,,,,,,,,,,,,,,,,,,,,
246,"(163,1026)","(97,1024)","(195,996)","(51,724)","(749,653)","(51,431)","(1024,403)","(80,99)","(239,53)",,,,,,,,,,,,,,,,,,,,,
247,"(163,1026)","(98,1025)","(195,996)","(50,724)","(752,654)","(52,430)","(1024,403)","(78,97)","(239,52)",,,,,,,,,,,,,,,,,,,,,
248,"(163,1026)","(97,1024)","(195,997)",,"(755,656)","(52,431)","(1024,402)","(78,97)","(239,53)",,,,,,,,,,,,,,,,,,,,,
249,"(163,1026)","(98,1024)","(195,996)",,"(758,660)","(52,437)","(1024,402)","(78,97)","(239,53)",,,,,,,,,,,,,,,,,,,,,
250,"(163,1027)","(97,1025)","(195,997)",,"(761,657)","(52,431)","(1024,403)","(79,97)",,,,,,,,,,,,,,,,,,,,,,
251,"(164,1027)","(98,1025)","(196,997)",,"(762,660)","(52,431)","(1024,403)","(81,100)","(238,53)",,,,,,,,,,,,,,,,,,,,,
252,"(163,1027)","(98,1025)","(196,997)",,"(764,659)","(52,431)","(1024,403)","(78,97)","(238,53)",,,,,,,,,,,,,,,,,,,,,
253,"(163,1027)","(98,1025)","(195,997)",,"(767,659)","(52,431)","(1024,403)","(78,97)","(239,53)",,,,,,,,,,,,,,,,,,,,,
254,"(163,1027)","(98,1025)","(195,997)",,"(772,656)","(52,431)","(1023,403)","(78,97)","(238,53)",,,,,,,,,,,,,,,,,,,,,
255,"(163,1026)","(98,1025)","(195,997)",,"(772,657)","(52,431)","(1024,403)","(78,98)","(239,53)",,,,,,,,,,,,,,,,,,,,,
256,"(163,1027)","(98,1025)","(195,997)",,"(774,659)","(52,431)","(1024,403)","(80,100)","(239,53)",,,,,,,,,,,,,,,,,,,,,
257,"(163,1027)","(97,1025)","(195,997)",,"(775,660)","(52,431)","(1024,403)","(80,100)","(239,53)",,,,,,,,,,,,,,,,,,,,,
258,"(163,1026)","(97,1024)","(194,997)",,"(778,659)","(51,431)","(1023,403)","(78,97)","(238,53)",,,,,,,,,,,,,,,,,,,,,
259,"(162,1026)","(97,1024)","(194,997)",,"(780,658)","(51,430)","(1023,402)","(78,97)","(239,53)",,,,,,,,,,,,,,,,,,,,,
260,"(162,1026)","(97,1025)","(194,997)",,"(781,661)","(51,430)","(1023,402)","(77,97)","(238,53)",,,,,,,,,,,,,,,,,,,,,
261,"(162,1026)","(97,1024)","(194,997)",,"(783,661)","(51,430)","(1023,402)","(78,97)","(239,53)",,,,,,,,,,,,,,,,,,,,,
262,"(162,1027)","(97,1024)","(194,997)",,"(784,661)","(51,430)","(1023,402)","(78,97)","(239,53)",,,,,,,,,,,,,,,,,,,,,
263,"(163,1026)","(97,1025)","(195,997)",,"(785,660)","(51,431)","(1024,403)","(78,97)","(248,53)",,,,,,,,,,,,,,,,,,,,,
264,"(163,1027)","(97,1025)","(195,997)",,"(787,661)","(51,431)","(1024,403)","(78,97)","(238,53)",,,,,,,,,,,,,,,,,,,,,
265,"(163,1027)","(97,1025)","(195,997)",,"(789,661)","(52,431)","(1024,403)","(78,97)","(238,53)",,,,,,,,,,,,,,,,,,,,,
266,"(163,1027)","(98,1026)","(195,998)",,"(790,663)","(52,431)","(1024,403)","(81,100)",,,,,,,,,,,,,,,,,,,,,,
267,"(163,1027)","(98,1025)","(196,997)",,"(792,661)","(52,431)","(1024,403)","(81,100)",,,,,,,,,,,,,,,,,,,,,,
268,"(163,1027)","(98,1025)","(196,998)",,"(794,665)","(52,431)","(1024,404)","(81,100)","(240,54)",,,,,,,,,,,,,,,,,,,,,
269,"(164,1027)","(98,1026)","(196,998)",,"(795,663)","(52,431)","(1024,403)","(81,100)","(239,53)","(1075,1029)",,,,,,,,,,,,,,,,,,,,
270,"(164,1027)","(98,1026)","(196,997)",,"(797,663)","(52,431)","(1024,403)","(78,98)","(239,53)",,,,,,,,,,,,,,,,,,,,,
271,"(164,1027)","(98,1026)","(196,997)",,"(799,665)","(52,431)","(1024,403)","(78,97)","(239,53)",,,,,,,,,,,,,,,,,,,,,
272,"(164,1027)","(98,1026)","(196,997)",,"(802,664)","(52,431)","(1024,403)","(81,100)","(238,53)",,,,,,,,,,,,,,,,,,,,,
273,"(163,1027)","(98,1026)","(195,998)",,"(804,665)","(52,431)","(1024,403)","(78,98)","(239,53)",,,,,,,,,,,,,,,,,,,,,
274,"(164,1026)","(98,1026)","(195,997)",,"(806,665)","(52,431)","(1024,403)","(78,97)","(240,53)",,,,,,,,,,,,,,,,,,,,,
275,"(164,1026)","(98,1025)","(196,997)",,"(809,665)","(52,431)","(1024,402)","(78,97)","(238,53)",,,,,,,,,,,,,,,,,,,,,
276,"(164,1027)","(97,1026)","(195,998)",,"(809,666)","(52,431)","(1023,403)","(78,97)","(239,53)",,,,,,,,,,,,,,,,,,,,,
277,"(164,1027)","(98,1026)","(195,997)",,"(812,666)","(52,431)","(1024,403)","(79,97)","(239,53)",,,,,,,,,,,,,,,,,,,,,
278,"(163,1027)","(97,1025)","(195,997)",,"(814,664)","(52,431)","(1023,403)","(80,100)","(239,53)",,,,"(1229,1026)",,,,,,,,,,,,,,,,,
279,"(164,1027)","(98,1025)","(195,998)",,"(817,666)","(52,430)","(1024,402)","(81,100)","(239,53)",,,,,,,,,,,,,,,,,,,,,
280,"(164,1027)","(98,1026)","(195,997)",,"(818,664)","(52,430)","(1024,403)","(81,100)",,,,,,,,,,,,,,,,,,,,,,
281,"(163,1027)","(97,1026)","(195,998)",,"(820,667)","(52,431)","(1023,403)","(80,100)","(238,53)",,,,"(1228,1026)",,,,,,,,,,,,,,,,,
282,"(163,1027)","(98,1025)","(195,998)",,"(822,666)","(52,431)","(1023,403)","(80,100)","(238,53)",,,,,,,,,,,,,,,,,,,,,
283,"(164,1027)","(98,1024)","(195,997)",,"(825,667)","(52,431)","(1024,403)","(81,100)","(239,53)",,,,,,,,,,,,,,,,,,,,,
284,"(164,1027)","(98,1025)","(195,998)",,"(829,666)","(52,431)","(1024,403)","(81,100)","(239,53)",,,,,,,,,,,,,,,,,,,,,
285,"(164,1027)","(98,1025)","(196,998)",,"(831,666)","(52,431)","(1024,403)","(81,100)","(239,53)",,,,,,,,,,,,,,,,,,,,,
286,"(164,1027)","(98,1025)","(196,993)",,"(832,668)","(52,431)","(1024,403)","(79,98)","(239,53)",,,,,,,,,,,,,,,,,,,,,
287,"(166,1027)","(98,1025)","(196,993)",,"(834,668)","(53,431)","(1025,403)","(80,98)","(240,53)",,,,,,,,,,,,,,,,,,,,,
288,"(165,1027)","(99,1026)","(196,998)",,"(836,668)","(53,432)","(1025,404)","(79,98)",,,,,,,,,,,,,,,,,,,,,,
289,"(167,1027)","(99,1025)","(196,993)",,"(838,669)","(53,431)","(1025,403)","(79,97)","(240,53)",,,,,,,,,,,,,,,,,,,,,
290,"(166,1027)","(98,1025)","(196,993)","(51,723)","(840,669)","(53,431)","(1024,403)","(80,97)","(240,53)",,,,,,,,,,,,,,,,,,,,,
291,"(167,1027)","(98,1026)","(196,993)","(51,723)","(842,670)","(53,431)","(1024,403)","(78,98)","(239,53)",,,,,,,,,,,,,,,,,,,,,
292,"(165,1027)","(98,1026)","(196,997)","(51,722)","(844,669)","(53,431)","(1025,403)","(79,97)","(240,53)",,,,,,,,,,,,,,,,,,,,,
293,"(164,1027)","(98,1026)","(196,993)",,"(845,669)","(52,431)","(1024,403)","(81,100)","(245,53)",,,,,,,,,,,,,,,,,,,,,
294,"(166,1027)","(98,1025)","(196,997)",,"(848,669)","(52,431)","(1024,403)","(79,97)","(239,54)",,,,,,,,,,,,,,,,,,,,,
295,"(164,1027)","(98,1026)","(196,998)",,"(850,669)","(52,431)","(1024,403)","(81,100)","(239,53)",,,,,,,,,,,,,,,,,,,,,
296,"(165,1027)","(98,1025)","(196,992)",,"(853,669)","(52,431)","(1024,403)","(79,97)","(239,53)",,,,,,,,,,,,,,,,,,,,,
297,"(166,1027)","(98,1026)","(196,998)",,"(855,669)","(52,431)","(1024,403)","(80,97)","(239,53)",,,,,,,,,,,,,,,,,,,,,
298,"(164,1027)","(98,1025)","(195,998)",,"(856,671)","(52,431)","(1024,403)","(79,97)","(239,53)",,,,,,,,,,,,,,,,,,,,,
299,"(164,1027)","(98,1025)","(195,998)",,"(858,670)","(52,431)","(1024,403)","(79,97)","(239,53)",,,,,,,,,,,,,,,,,,,,,
300,"(164,1027)","(97,1025)","(195,997)",,"(860,670)","(52,431)","(1024,403)","(81,100)","(239,53)",,,,,,,,,,,,,,,,,,,,,
301,"(165,1027)","(97,1025)","(195,998)",,"(863,670)","(52,431)","(1024,403)","(81,100)","(247,53)",,,,,,,,,,,,,,,,,,,,,
302,"(165,1027)","(97,1026)","(196,998)",,"(866,670)","(53,432)","(1024,404)","(81,101)",,,,,,,,,,,,,,,,,,,,,,
303,"(166,1027)","(98,1026)","(196,993)",,"(869,671)","(53,432)","(1024,403)","(81,101)","(239,54)",,,,"(1315,1028)",,,,,,,,,,,,,,,,,
304,"(166,1027)","(98,1026)","(196,998)",,"(870,669)","(52,431)","(1024,403)","(78,98)","(239,53)",,,,,,,,,,,,,,,,,,,,,
305,"(166,1027)","(98,1026)","(196,998)","(50,728)","(873,669)","(53,431)","(1024,403)","(81,100)","(239,53)",,,,,,,,,,,,,,,,,,,,,
306,"(166,1027)","(99,1025)","(196,998)","(52,726)","(876,671)","(53,431)","(1025,403)","(82,100)","(240,54)",,,,,,,,,,,,,,,,,,,,,
307,"(166,1027)","(99,1025)","(196,998)",,"(878,669)","(53,432)","(1025,404)","(82,101)","(240,54)",,,,,,,,,,,,,,,,,,,,,
308,"(166,1027)","(99,1026)","(196,998)",,"(880,670)","(52,431)","(1025,403)","(79,97)","(240,54)",,,,"(1314,1027)",,,,,,,,,,,,,,,,,
309,"(166,1027)","(99,1026)","(196,998)",,"(881,671)","(53,432)","(1025,403)","(82,100)","(240,54)",,,,,,,,,,,,,,,,,,,,,
310,"(167,1027)","(99,1025)","(196,997)",,"(882,671)","(53,431)","(1024,403)","(81,100)","(245,53)",,,,,,,,,,,,,,,,,,,,,
311,"(166,1027)","(99,1025)","(197,998)",,"(885,670)","(53,431)","(1025,403)","(81,100)","(240,53)",,,,,,,,,,,,,,,,,,,,,
312,"(166,1027)","(99,1025)","(196,998)",,"(887,670)","(53,431)","(1024,403)","(80,97)","(245,53)",,,,,,,,,,,,,,,,,,,,,
313,"(165,1027)","(98,1025)","(196,998)",,"(889,670)","(52,432)","(1024,403)","(81,100)","(245,53)",,,,,,,,,,,,,,,,,,,,,
314,"(164,1027)","(98,1026)","(196,998)",,"(891,672)","(52,432)","(1024,403)","(80,98)","(239,53)",,,,,,,,,,,,,,,,,,,,,
315,"(165,1027)","(98,1026)","(196,998)",,"(893,671)","(52,431)","(1024,403)","(81,100)","(239,53)",,,,,,,,,,,,,,,,,,,,,
316,"(166,1027)","(98,1026)","(196,998)",,"(895,672)","(52,432)","(1024,403)","(80,99)","(239,53)",,,,,,,,,,,,,,,,,,,,,
317,"(166,1027)","(98,1026)","(195,998)",,"(897,672)","(52,431)","(1024,403)","(79,97)","(239,53)",,,,,,,,,,,,,,,,,,,,,
318,"(165,1027)","(97,1026)","(195,992)",,"(899,673)","(52,431)","(1023,403)","(78,97)","(239,53)",,,,,,,,,,,,,,,,,,,,,
319,"(165,1027)","(98,1026)","(195,998)",,"(901,673)","(52,431)","(1023,403)","(78,97)","(239,53)",,,,,,,,,,,,,,,,,,,,,
320,"(165,1027)","(98,1026)","(195,998)",,"(903,673)","(52,431)","(1024,403)","(81,101)","(247,53)",,,,,,,,,,,,,,,,,,,,,
321,"(166,1027)","(98,1026)","(195,998)",,"(905,673)","(52,431)","(1024,403)","(78,97)","(239,53)",,,,,,,,,,,,,,,,,,,,,
322,"(164,1027)","(98,1026)","(195,997)",,"(907,673)","(52,431)","(1024,403)","(78,97)","(239,53)",,,,,,,,,,,,,,,,,,,,,
323,"(164,1027)","(98,1026)","(195,997)",,"(908,674)","(52,431)","(1024,403)","(78,97)","(239,54)",,,,,,,,,,,,,,,,,,,,,
324,"(164,1027)","(98,1026)","(195,998)",,"(910,674)","(52,432)","(1024,404)","(79,98)","(240,54)",,,,,,,,,,,,,,,,,,,,,
325,"(164,1027)","(98,1026)","(196,997)",,"(912,673)","(52,432)","(1024,403)","(81,100)","(240,54)",,,,,,,,,,,,,,,,,,,,,
326,"(165,1027)","(99,1026)","(194,998)",,"(915,674)","(52,431)","(1025,403)","(79,97)","(239,54)",,,,,,,,,,,,,,,,,,,,,
327,"(164,1027)","(98,1026)","(196,998)",,"(915,673)","(52,432)","(1024,404)","(81,100)","(245,54)",,,,,,,,,,,,,,,,,,,,,
328,"(165,1027)","(99,1026)","(194,998)",,"(916,673)","(52,431)","(1024,403)","(79,97)","(239,54)",,,,,,,,,,,,,,,,,,,,,
329,"(164,1027)","(98,1026)","(196,998)","(52,722)","(917,674)","(52,432)","(1024,403)","(79,98)",,,,,,,,,,,,,,,,,,,,,,
330,"(165,1027)","(99,1026)","(196,997)","(52,722)","(918,674)","(52,431)","(1024,403)","(79,97)","(239,54)",,,,,,,,,,,,,,,,,,,,,
331,"(165,1027)","(98,1025)","(196,997)",,"(918,673)","(52,431)","(1024,403)","(79,97)","(238,53)",,,,,,,,,,,,,,,,,,,,,
332,"(165,1027)","(98,1025)","(196,998)","(52,722)","(919,673)","(52,431)","(1024,403)","(79,97)","(239,54)",,,,,,,,,,,,,,,,,,,,,
333,"(164,1027)","(98,1025)","(193,998)","(52,722)","(919,673)","(52,431)","(1024,403)","(78,97)","(244,53)",,,,,,,,,,,,,,,,,,,,,
334,"(164,1027)","(98,1025)","(195,998)","(52,722)","(918,673)","(52,431)","(1024,403)","(78,97)","(239,53)",,,,,,,,,,,,,,,,,,,,,
335,"(164,1027)","(98,1025)","(195,998)","(52,722)","(918,672)","(52,431)","(1023,403)","(80,100)","(239,53)",,,,,,,,,,,,,,,,,,,,,
336,"(164,1027)","(97,1025)","(195,998)","(52,722)","(918,674)","(51,432)","(1023,404)","(80,100)","(239,53)",,,,,,,,,,,,,,,,,,,,,
337,"(164,1027)","(97,1025)","(195,997)","(51,722)","(918,674)","(51,431)","(1023,403)","(80,100)","(239,53)",,,,,,,,,,,,,,,,,,,,,
338,"(164,1027)","(98,1025)","(194,998)","(52,722)","(919,672)","(51,432)","(1024,403)","(81,100)","(247,53)",,,,,,,,,,,,,,,,,,,,,
